Header,Index_number,Seconds_UTC,Pressure_hPa,Altitude_km,Temp_degC,Theta_K,RH_percent,H2O_gpkg,Frostpoint_degC,u_mps,v_mps,WindDirection_deg,WindSpeed_mps,Latitude_deg,Longitude_deg,Ozone_mPa,Ozone_ppmv,intO3_DU,resO3_DU,PumpTemp_degC
,2999,740226,175.72,13.171,-63.3,345.05,59.7,0.03,-67.22,-5.22,-20.9,14.03,21.55,38.761,-76.665,1.94,110.4,45.31,15.31,286.53
,3000,740227,175.6,13.175,-63.34,345.06,59.34,0.03,-67.3,-5.3,-20.84,14.27,21.5,38.761,-76.666,1.94,110.5,45.32,15.31,286.53
,3001,740228,175.48,13.179,-63.38,345.05,58.94,0.02,-67.39,-5.37,-20.77,14.5,21.46,38.76,-76.666,1.94,110.6,45.33,15.31,286.55
,3002,740229,175.35,13.184,-63.43,345.05,58.62,0.02,-67.48,-5.45,-20.71,14.74,21.42,38.76,-76.666,1.94,110.6,45.34,15.31,286.55
,3003,740230,175.23,13.188,-63.47,345.06,58.39,0.02,-67.54,-5.53,-20.65,14.98,21.38,38.76,-76.666,1.94,110.5,45.35,15.27,286.56
,3004,740231,175.09,13.193,-63.5,345.08,58.17,0.02,-67.6,-5.6,-20.6,15.21,21.35,38.76,-76.666,1.93,109.9,45.36,15.19,286.56
,3005,740232,174.96,13.197,-63.53,345.1,57.87,0.02,-67.67,-5.68,-20.55,15.45,21.32,38.76,-76.666,1.92,109.5,45.37,15.12,286.57
,3006,740233,174.83,13.202,-63.57,345.11,57.54,0.02,-67.75,-5.75,-20.5,15.67,21.29,38.76,-76.666,1.9,108.5,45.38,14.97,286.57
,3007,740234,174.7,13.207,-63.6,345.14,57.28,0.02,-67.81,-5.82,-20.45,15.89,21.26,38.759,-76.666,1.9,108.6,45.4,14.97,286.57
,3008,740235,174.56,13.211,-63.63,345.16,57.12,0.02,-67.86,-5.89,-20.4,16.11,21.23,38.759,-76.666,1.88,107.8,45.41,14.84,286.57
,3009,740236,174.43,13.216,-63.66,345.2,56.96,0.02,-67.91,-5.96,-20.35,16.32,21.2,38.759,-76.666,1.88,107.8,45.42,14.84,286.57
,3010,740237,174.29,13.221,-63.68,345.24,56.73,0.02,-67.96,-6.03,-20.3,16.53,21.18,38.759,-76.666,1.96,112.5,45.43,15.47,286.57
,3011,740238,174.17,13.225,-63.7,345.27,56.5,0.02,-68.01,-6.09,-20.26,16.75,21.15,38.759,-76.666,1.96,112.6,45.44,15.47,286.58
,3012,740239,174.05,13.23,-63.73,345.29,56.36,0.02,-68.05,-6.16,-20.21,16.96,21.13,38.758,-76.666,1.96,112.7,45.45,15.47,286.58
,3013,740240,173.93,13.234,-63.76,345.31,56.32,0.02,-68.09,-6.23,-20.16,17.17,21.1,38.758,-76.666,1.96,113,45.46,15.5,286.58
,3014,740241,173.81,13.238,-63.8,345.32,56.3,0.02,-68.13,-6.3,-20.12,17.38,21.08,38.758,-76.666,1.96,112.8,45.47,15.48,286.6
,3015,740242,173.69,13.242,-63.84,345.32,56.29,0.02,-68.17,-6.36,-20.07,17.58,21.05,38.758,-76.667,1.96,112.6,45.48,15.43,286.6
,3016,740243,173.56,13.247,-63.87,345.33,56.31,0.02,-68.2,-6.42,-20.02,17.78,21.03,38.758,-76.667,1.91,109.9,45.5,15.05,286.61
,3017,740244,173.43,13.251,-63.92,345.33,56.34,0.02,-68.24,-6.48,-19.97,17.98,21,38.757,-76.667,1.94,111.8,45.51,15.29,286.62
,3018,740245,173.31,13.256,-63.97,345.32,56.34,0.02,-68.29,-6.55,-19.93,18.19,20.97,38.757,-76.667,1.9,109.5,45.52,14.97,286.62
,3019,740246,173.19,13.26,-64.02,345.3,56.32,0.02,-68.34,-6.61,-19.88,18.4,20.95,38.757,-76.667,1.9,109.6,45.53,14.97,286.62
,3020,740247,173.07,13.264,-64.06,345.3,56.36,0.02,-68.37,-6.68,-19.83,18.61,20.92,38.757,-76.667,1.9,109.7,45.54,14.97,286.63
,3021,740248,172.94,13.269,-64.1,345.31,56.45,0.02,-68.4,-6.74,-19.78,18.82,20.89,38.757,-76.667,1.9,109.7,45.55,14.97,286.63
,3022,740249,172.8,13.273,-64.13,345.33,56.51,0.02,-68.42,-6.8,-19.73,19.02,20.87,38.757,-76.667,1.89,109.4,45.56,14.91,286.63
,3023,740250,172.67,13.278,-64.15,345.39,56.46,0.02,-68.44,-6.86,-19.68,19.21,20.84,38.756,-76.667,1.89,109.4,45.57,14.91,286.63
,3024,740251,172.54,13.283,-64.15,345.46,56.38,0.02,-68.45,-6.91,-19.64,19.39,20.82,38.756,-76.667,1.91,110.7,45.58,15.07,286.62
,3025,740252,172.41,13.287,-64.14,345.54,56.36,0.02,-68.45,-6.96,-19.6,19.55,20.8,38.756,-76.667,1.91,110.8,45.6,15.07,286.61
,3026,740253,172.27,13.292,-64.15,345.61,56.42,0.02,-68.45,-7,-19.57,19.69,20.79,38.756,-76.667,1.91,110.9,45.61,15.07,286.61
,3027,740254,172.14,13.297,-64.16,345.67,56.44,0.02,-68.45,-7.04,-19.55,19.81,20.78,38.756,-76.667,1.99,115.6,45.62,15.7,286.59
,3028,740255,172.02,13.301,-64.16,345.74,56.36,0.02,-68.47,-7.09,-19.52,19.95,20.77,38.756,-76.667,1.92,111.4,45.63,15.12,286.58
,3029,740256,171.89,13.306,-64.18,345.78,56.23,0.02,-68.5,-7.13,-19.49,20.1,20.76,38.755,-76.668,1.99,115.7,45.64,15.69,286.57
,3030,740257,171.76,13.311,-64.21,345.81,56.16,0.02,-68.54,-7.18,-19.47,20.26,20.75,38.755,-76.668,1.99,115.8,45.65,15.69,286.57
,3031,740258,171.63,13.315,-64.25,345.82,56.18,0.02,-68.57,-7.23,-19.45,20.39,20.75,38.755,-76.668,1.99,115.9,45.65,15.69,286.56
,3032,740259,171.49,13.32,-64.28,345.84,56.22,0.02,-68.6,-7.26,-19.43,20.5,20.75,38.755,-76.668,NaN,NaN,45.65,NaN,NaN
,3033,740260,171.36,13.325,-64.32,345.85,56.25,0.02,-68.64,-7.29,-19.42,20.58,20.75,38.755,-76.668,1.99,116.1,45.67,15.69,286.52
,3034,740261,171.24,13.329,-64.36,345.86,56.24,0.02,-68.67,-7.32,-19.41,20.67,20.75,38.755,-76.668,1.99,116.1,45.68,15.69,286.5
,3035,740262,171.11,13.334,-64.4,345.87,56.2,0.02,-68.71,-7.36,-19.41,20.77,20.76,38.754,-76.668,1.96,114.5,45.69,15.45,286.48
,3036,740263,170.98,13.338,-64.44,345.88,56.25,0.02,-68.75,-7.4,-19.4,20.87,20.77,38.754,-76.668,1.96,114.5,45.7,15.45,286.47
,3037,740264,170.85,13.343,-64.48,345.89,56.37,0.02,-68.77,-7.44,-19.41,20.97,20.78,38.754,-76.668,1.94,113.4,45.71,15.29,286.44
,3038,740265,170.72,13.348,-64.51,345.91,56.43,0.02,-68.79,-7.47,-19.41,21.05,20.8,38.754,-76.668,1.9,111.5,45.72,15.02,286.44
,3039,740266,170.61,13.351,-64.54,345.92,56.37,0.02,-68.83,-7.5,-19.42,21.12,20.82,38.754,-76.668,1.9,111.6,45.73,15.02,286.4
,3040,740267,170.51,13.355,-64.57,345.94,56.32,0.02,-68.86,-7.53,-19.44,21.17,20.84,38.754,-76.669,1.9,111.6,45.74,15.02,286.38
,3041,740268,170.4,13.359,-64.59,345.96,56.37,0.02,-68.88,-7.55,-19.45,21.21,20.87,38.753,-76.669,1.92,112.9,45.75,15.17,286.37
,3042,740269,170.27,13.364,-64.63,345.98,56.54,0.02,-68.89,-7.57,-19.47,21.24,20.89,38.753,-76.669,1.92,112.9,45.76,15.17,286.27
,3043,740270,170.13,13.369,-64.67,345.99,56.77,0.02,-68.9,-7.59,-19.5,21.28,20.93,38.753,-76.669,1.92,113,45.78,15.16,286.23
,3044,740271,169.98,13.374,-64.73,345.97,57,0.02,-68.93,-7.62,-19.53,21.31,20.96,38.753,-76.669,1.91,112.5,45.79,15.09,286.21
,3045,740272,169.83,13.38,-64.79,345.96,57.2,0.02,-68.96,-7.65,-19.56,21.34,21,38.753,-76.669,1.9,111.7,45.8,14.96,286.17
,3046,740273,169.69,13.384,-64.85,345.95,57.37,0.02,-68.99,-7.67,-19.6,21.37,21.05,38.753,-76.669,1.9,111.7,45.81,14.96,286.14
,3047,740274,169.56,13.389,-64.89,345.95,57.5,0.02,-69.02,-7.69,-19.64,21.39,21.09,38.752,-76.669,1.9,111.8,45.83,14.96,286.11
,3048,740275,169.42,13.394,-64.93,345.96,57.62,0.02,-69.05,-7.71,-19.67,21.41,21.13,38.752,-76.669,1.9,111.9,45.84,14.96,286.08
,3049,740276,169.27,13.4,-64.99,345.96,57.76,0.02,-69.08,-7.73,-19.71,21.42,21.18,38.752,-76.669,1.9,112.5,45.85,15.02,286.05
,3050,740277,169.12,13.405,-65.05,345.95,57.97,0.02,-69.11,-7.75,-19.75,21.43,21.22,38.752,-76.669,1.91,113.2,45.87,15.11,286.01
,3051,740278,168.98,13.41,-65.1,345.95,58.21,0.02,-69.13,-7.77,-19.8,21.44,21.27,38.752,-76.669,1.91,113.3,45.88,15.11,285.98
,3052,740279,168.85,13.415,-65.14,345.96,58.39,0.02,-69.14,-7.79,-19.84,21.44,21.32,38.751,-76.67,1.9,112.6,45.89,15.01,285.96
,3053,740280,168.72,13.419,-65.17,345.98,58.47,0.02,-69.16,-7.81,-19.88,21.44,21.36,38.751,-76.67,1.9,112.7,45.9,15,285.92
,3054,740281,168.59,13.424,-65.21,345.99,58.47,0.02,-69.2,-7.82,-19.92,21.44,21.4,38.751,-76.67,1.89,112,45.91,14.9,285.87
,3055,740282,168.46,13.429,-65.26,345.99,58.48,0.02,-69.25,-7.84,-19.96,21.44,21.45,38.751,-76.67,1.87,111.3,45.92,14.79,285.86
,3056,740283,168.33,13.433,-65.3,345.99,58.56,0.02,-69.28,-7.86,-20,21.45,21.49,38.751,-76.67,1.86,110.5,45.93,14.68,285.82
,3057,740284,168.2,13.438,-65.34,345.99,58.7,0.02,-69.3,-7.87,-20.04,21.45,21.53,38.751,-76.67,1.87,111.4,45.95,14.79,285.79
,3058,740285,168.07,13.443,-65.4,345.99,58.8,0.02,-69.34,-7.89,-20.08,21.45,21.57,38.75,-76.67,1.85,109.8,45.96,14.56,285.78
,3059,740286,167.93,13.448,-65.45,345.98,58.81,0.02,-69.39,-7.9,-20.11,21.45,21.61,38.75,-76.67,1.85,109.9,45.97,14.56,285.78
,3060,740287,167.8,13.453,-65.5,345.97,58.75,0.02,-69.45,-7.92,-20.15,21.46,21.65,38.75,-76.67,1.84,109.9,45.98,14.56,285.74
,3061,740288,167.68,13.457,-65.54,345.98,58.72,0.02,-69.49,-7.93,-20.18,21.46,21.68,38.75,-76.67,1.85,110.3,45.99,14.59,285.71
,3062,740289,167.57,13.461,-65.57,345.98,58.74,0.02,-69.52,-7.95,-20.21,21.47,21.71,38.75,-76.671,1.84,110.1,46,14.55,285.69
,3063,740290,167.46,13.465,-65.61,345.99,58.77,0.02,-69.55,-7.96,-20.24,21.48,21.75,38.749,-76.671,1.85,110.4,46.01,14.59,285.67
,3064,740291,167.34,13.469,-65.64,346.01,58.72,0.02,-69.59,-7.98,-20.26,21.49,21.78,38.749,-76.671,1.85,110.5,46.02,14.59,285.64
,3065,740292,167.22,13.474,-65.68,346.02,58.57,0.02,-69.64,-7.99,-20.29,21.5,21.81,38.749,-76.671,1.85,110.6,46.03,14.59,285.62
,3066,740293,167.08,13.479,-65.72,346.03,58.37,0.02,-69.7,-8.01,-20.32,21.52,21.84,38.749,-76.671,1.8,107.6,46.04,14.18,285.6
,3067,740294,166.95,13.484,-65.76,346.04,58.22,0.02,-69.76,-8.03,-20.35,21.54,21.87,38.749,-76.671,1.85,110.7,46.05,14.59,285.59
,3068,740295,166.83,13.488,-65.8,346.05,58.16,0.02,-69.81,-8.05,-20.37,21.57,21.91,38.749,-76.671,1.85,110.8,46.06,14.58,285.55
,3069,740296,166.72,13.492,-65.84,346.04,58.13,0.02,-69.85,-8.08,-20.4,21.6,21.94,38.748,-76.671,1.8,107.8,46.07,14.18,285.54
,3070,740297,166.61,13.496,-65.89,346.03,58.05,0.02,-69.91,-8.1,-20.42,21.63,21.97,38.748,-76.671,1.8,107.9,46.08,14.18,285.52
,3071,740298,166.5,13.5,-65.94,346.01,57.89,0.02,-69.97,-8.12,-20.45,21.67,22,38.748,-76.671,1.83,109.9,46.09,14.44,285.49
,3072,740299,166.4,13.504,-65.97,346.01,57.69,0.02,-70.03,-8.15,-20.48,21.71,22.04,38.748,-76.671,1.81,108.7,46.1,14.27,285.48
,3073,740300,166.29,13.508,-66.01,346.02,57.52,0.02,-70.09,-8.18,-20.51,21.76,22.08,38.748,-76.671,1.79,107.8,46.11,14.14,285.47
,3074,740301,166.17,13.512,-66.05,346.03,57.44,0.02,-70.13,-8.22,-20.54,21.81,22.12,38.747,-76.672,1.81,108.8,46.12,14.27,285.45
,3075,740302,166.05,13.517,-66.08,346.04,57.39,0.02,-70.18,-8.25,-20.57,21.86,22.16,38.747,-76.672,1.83,110.2,46.13,14.44,285.42
,3076,740303,165.93,13.521,-66.12,346.05,57.32,0.02,-70.22,-8.29,-20.6,21.92,22.21,38.747,-76.672,1.81,109,46.14,14.27,285.39
,3077,740304,165.82,13.525,-66.14,346.07,57.22,0.02,-70.25,-8.33,-20.63,21.98,22.25,38.747,-76.672,1.72,103.5,46.15,13.54,285.38
,3078,740305,165.7,13.529,-66.17,346.1,57.11,0.02,-70.29,-8.37,-20.67,22.05,22.3,38.747,-76.672,1.82,110,46.16,14.37,285.38
,3079,740306,165.57,13.534,-66.2,346.12,56.98,0.02,-70.34,-8.42,-20.7,22.13,22.35,38.747,-76.672,1.78,107.5,46.17,14.05,285.36
,3080,740307,165.44,13.539,-66.23,346.15,56.83,0.02,-70.39,-8.46,-20.74,22.2,22.4,38.746,-76.672,1.77,106.8,46.18,13.94,285.35
,3081,740308,165.31,13.543,-66.26,346.18,56.7,0.02,-70.43,-8.51,-20.78,22.28,22.46,38.746,-76.672,1.77,107.2,46.19,13.99,285.31
,3082,740309,165.18,13.548,-66.29,346.21,56.62,0.02,-70.47,-8.56,-20.83,22.35,22.52,38.746,-76.672,1.78,107.8,46.21,14.04,285.3
,3083,740310,165.06,13.553,-66.32,346.24,56.61,0.02,-70.5,-8.61,-20.87,22.42,22.58,38.746,-76.672,1.77,107.4,46.22,13.99,285.29
,3084,740311,164.93,13.557,-66.35,346.26,56.63,0.02,-70.52,-8.66,-20.92,22.5,22.64,38.746,-76.673,1.77,107.1,46.23,13.93,285.26
,3085,740312,164.82,13.562,-66.38,346.28,56.63,0.02,-70.55,-8.71,-20.96,22.57,22.7,38.745,-76.673,1.76,106.6,46.23,13.86,285.24
,3086,740313,164.7,13.566,-66.41,346.3,56.61,0.02,-70.59,-8.76,-21,22.64,22.75,38.745,-76.673,NaN,NaN,46.23,NaN,NaN
,3087,740314,164.58,13.57,-66.45,346.31,56.59,0.02,-70.63,-8.8,-21.03,22.7,22.8,38.745,-76.673,NaN,NaN,46.23,NaN,NaN
,3088,740315,164.46,13.575,-66.49,346.32,56.57,0.02,-70.66,-8.83,-21.06,22.75,22.84,38.745,-76.673,1.74,106.1,46.24,13.76,285.19
,3089,740316,164.33,13.579,-66.53,346.32,56.59,0.02,-70.7,-8.87,-21.09,22.82,22.88,38.745,-76.673,1.68,102.1,46.25,13.23,285.17
,3090,740317,164.2,13.584,-66.57,346.33,56.66,0.02,-70.73,-8.92,-21.12,22.89,22.93,38.745,-76.673,1.74,106.2,46.26,13.76,285.16
,3091,740318,164.08,13.589,-66.6,346.35,56.75,0.02,-70.75,-8.97,-21.16,22.97,22.98,38.744,-76.673,1.74,106.3,46.27,13.76,285.12
,3092,740319,163.96,13.593,-66.63,346.37,56.79,0.02,-70.78,-9.02,-21.19,23.04,23.03,38.744,-76.673,1.76,107.3,46.28,13.88,285.12
,3093,740320,163.83,13.598,-66.66,346.41,56.79,0.02,-70.8,-9.06,-21.23,23.12,23.08,38.744,-76.673,1.76,107.4,46.29,13.88,285.1
,3094,740321,163.7,13.603,-66.68,346.44,56.76,0.02,-70.83,-9.1,-21.25,23.18,23.12,38.744,-76.674,1.77,108.2,46.29,13.97,285.09
,3095,740322,163.56,13.608,-66.73,346.45,56.79,0.02,-70.87,-9.14,-21.27,23.24,23.15,38.744,-76.674,NaN,NaN,46.29,NaN,NaN
,3096,740323,163.44,13.612,-66.78,346.44,56.85,0.02,-70.91,-9.17,-21.29,23.3,23.18,38.743,-76.674,NaN,NaN,46.29,NaN,NaN
,3097,740324,163.31,13.617,-66.83,346.43,56.92,0.02,-70.95,-9.2,-21.3,23.36,23.2,38.743,-76.674,1.78,109,46.3,14.05,285.03
,3098,740325,163.2,13.621,-66.87,346.43,56.97,0.02,-70.98,-9.23,-21.31,23.42,23.22,38.743,-76.674,1.79,109.4,46.31,14.08,285.01
,3099,740326,163.09,13.625,-66.9,346.44,56.98,0.02,-71.01,-9.27,-21.31,23.5,23.24,38.743,-76.674,1.78,109.2,46.32,14.05,284.99
,3100,740327,162.99,13.629,-66.94,346.45,56.96,0.02,-71.05,-9.31,-21.31,23.59,23.25,38.743,-76.674,1.82,111.6,46.33,14.35,284.95
,3101,740328,162.89,13.633,-66.97,346.45,56.92,0.02,-71.08,-9.34,-21.3,23.68,23.26,38.742,-76.674,1.82,111.6,46.34,14.35,284.95
,3102,740329,162.78,13.637,-67.01,346.46,56.92,0.02,-71.12,-9.37,-21.28,23.77,23.26,38.742,-76.674,1.78,109.6,46.35,14.08,284.93
,3103,740330,162.67,13.641,-67.04,346.46,56.96,0.02,-71.15,-9.4,-21.26,23.86,23.25,38.742,-76.674,1.77,109,46.36,13.99,284.91
,3104,740331,162.55,13.645,-67.09,346.46,56.97,0.02,-71.19,-9.43,-21.24,23.94,23.24,38.742,-76.675,1.78,109.5,46.36,14.04,284.9
,3105,740332,162.44,13.65,-67.13,346.47,56.93,0.02,-71.23,-9.45,-21.21,24.01,23.22,38.742,-76.675,NaN,NaN,46.36,NaN,NaN
,3106,740333,162.32,13.654,-67.17,346.47,56.9,0.02,-71.27,-9.47,-21.18,24.08,23.2,38.741,-76.675,1.78,109.9,46.37,14.08,284.86
,3107,740334,162.21,13.658,-67.2,346.48,56.91,0.02,-71.31,-9.48,-21.14,24.16,23.17,38.741,-76.675,1.83,113,46.38,14.46,284.85
,3108,740335,162.09,13.662,-67.23,346.5,56.94,0.02,-71.33,-9.51,-21.09,24.26,23.14,38.741,-76.675,1.83,113.1,46.39,14.46,284.84
,3109,740336,161.97,13.667,-67.27,346.51,56.96,0.02,-71.36,-9.53,-21.03,24.37,23.09,38.741,-76.675,1.85,114.1,46.4,14.59,284.82
,3110,740337,161.84,13.672,-67.3,346.54,56.97,0.02,-71.4,-9.55,-20.97,24.49,23.04,38.741,-76.675,1.86,114.8,46.41,14.66,284.8
,3111,740338,161.72,13.676,-67.33,346.56,56.96,0.02,-71.43,-9.57,-20.9,24.6,22.99,38.741,-76.675,1.86,114.9,46.42,14.66,284.79
,3112,740339,161.6,13.681,-67.37,346.57,56.96,0.02,-71.46,-9.58,-20.84,24.7,22.94,38.74,-76.675,1.87,115.9,46.42,14.77,284.77
,3113,740340,161.48,13.685,-67.41,346.57,56.95,0.01,-71.5,-9.6,-20.78,24.79,22.89,38.74,-76.676,NaN,NaN,46.42,NaN,NaN
,3114,740341,161.36,13.689,-67.45,346.57,56.95,0.01,-71.54,-9.61,-20.72,24.89,22.84,38.74,-76.676,1.91,118.4,46.43,15.07,284.75
,3115,740342,161.25,13.694,-67.49,346.58,56.96,0.01,-71.58,-9.62,-20.64,24.99,22.78,38.74,-76.676,1.91,118.5,46.44,15.07,284.73
,3116,740343,161.13,13.698,-67.53,346.59,56.98,0.01,-71.61,-9.64,-20.56,25.12,22.7,38.74,-76.676,1.9,118.2,46.45,15.03,284.73
,3117,740344,161.01,13.703,-67.56,346.61,56.98,0.01,-71.64,-9.65,-20.46,25.25,22.62,38.739,-76.676,1.9,118.3,46.46,15.03,284.69
,3118,740345,160.89,13.707,-67.6,346.62,56.96,0.01,-71.68,-9.66,-20.36,25.39,22.54,38.739,-76.676,1.9,118.4,46.48,15.03,284.68
,3119,740346,160.77,13.712,-67.62,346.65,56.92,0.01,-71.71,-9.68,-20.26,25.53,22.45,38.739,-76.676,1.9,118.4,46.49,15.02,284.67
,3120,740347,160.65,13.716,-67.64,346.7,56.84,0.01,-71.73,-9.69,-20.15,25.67,22.36,38.739,-76.676,1.9,118.5,46.5,15.02,284.65
,3121,740348,160.54,13.72,-67.65,346.75,56.78,0.01,-71.75,-9.7,-20.05,25.82,22.27,38.739,-76.676,1.91,119.1,46.51,15.09,284.65
,3122,740349,160.43,13.724,-67.66,346.81,56.76,0.01,-71.76,-9.71,-19.94,25.97,22.18,38.739,-76.677,1.9,118.7,46.52,15.02,284.63
,3123,740350,160.3,13.729,-67.67,346.86,56.75,0.01,-71.78,-9.73,-19.84,26.12,22.09,38.738,-76.677,1.92,119.9,46.53,15.16,284.61
,3124,740351,160.17,13.734,-67.69,346.92,56.71,0.01,-71.8,-9.74,-19.73,26.27,22,38.738,-76.677,1.89,118,46.54,14.91,284.6
,3125,740352,160.04,13.739,-67.7,346.98,56.65,0.01,-71.81,-9.75,-19.62,26.42,21.91,38.738,-76.677,1.91,119,46.56,15.03,284.59
,3126,740353,159.92,13.743,-67.7,347.05,56.63,0.01,-71.82,-9.76,-19.52,26.58,21.82,38.738,-76.677,1.9,119.1,46.57,15.03,284.57
,3127,740354,159.81,13.748,-67.7,347.12,56.64,0.01,-71.81,-9.78,-19.41,26.73,21.74,38.738,-76.677,1.9,119.2,46.58,15.03,284.55
,3128,740355,159.69,13.752,-67.69,347.2,56.63,0.01,-71.81,-9.79,-19.31,26.89,21.65,38.737,-76.677,1.9,119.3,46.59,15.03,284.52
,3129,740356,159.57,13.757,-67.69,347.29,56.55,0.01,-71.82,-9.81,-19.21,27.04,21.57,38.737,-76.677,1.93,120.8,46.6,15.21,284.51
,3130,740357,159.44,13.761,-67.69,347.37,56.44,0.01,-71.83,-9.82,-19.12,27.2,21.49,38.737,-76.677,1.97,123.8,46.61,15.57,284.49
,3131,740358,159.33,13.766,-67.69,347.43,56.38,0.01,-71.84,-9.84,-19.02,27.36,21.41,38.737,-76.678,1.97,123.9,46.62,15.57,284.45
,3132,740359,159.21,13.77,-67.71,347.48,56.37,0.01,-71.86,-9.86,-18.92,27.53,21.33,38.737,-76.678,2.01,126,46.64,15.82,284.43
,3133,740360,159.08,13.775,-67.73,347.51,56.4,0.01,-71.88,-9.88,-18.82,27.69,21.26,38.737,-76.678,2.02,126.8,46.65,15.91,284.42
,3134,740361,158.96,13.78,-67.76,347.54,56.46,0.01,-71.9,-9.9,-18.73,27.85,21.18,38.736,-76.678,2.04,128,46.66,16.06,284.4
,3135,740362,158.84,13.784,-67.8,347.55,56.5,0.01,-71.93,-9.91,-18.64,28.01,21.11,38.736,-76.678,2.08,131,46.67,16.42,284.39
,3136,740363,158.72,13.789,-67.84,347.56,56.5,0.01,-71.97,-9.93,-18.55,28.17,21.04,38.736,-76.678,2.08,131.1,46.69,16.42,284.38
,3137,740364,158.61,13.793,-67.87,347.57,56.47,0.01,-72.01,-9.95,-18.47,28.33,20.98,38.736,-76.678,2.1,132.5,46.7,16.58,284.37
,3138,740365,158.49,13.798,-67.91,347.58,56.47,0.01,-72.04,-9.97,-18.38,28.48,20.91,38.736,-76.678,2.1,132.5,46.71,16.57,284.34
,3139,740366,158.37,13.802,-67.95,347.59,56.47,0.01,-72.08,-9.99,-18.3,28.64,20.85,38.736,-76.679,2.1,132.7,46.72,16.58,284.34
,3140,740367,158.25,13.806,-67.99,347.59,56.48,0.01,-72.12,-10.01,-18.22,28.8,20.79,38.735,-76.679,2.1,132.8,46.74,16.58,284.32
,3141,740368,158.13,13.811,-68.04,347.6,56.5,0.01,-72.16,-10.03,-18.13,28.96,20.72,38.735,-76.679,2.11,133.3,46.75,16.63,284.31
,3142,740369,158,13.816,-68.08,347.61,56.49,0.01,-72.2,-10.05,-18.04,29.11,20.65,38.735,-76.679,2.16,136.8,46.76,17.05,284.31
,3143,740370,157.87,13.821,-68.11,347.64,56.47,0.01,-72.23,-10.06,-17.96,29.26,20.59,38.735,-76.679,2.17,137.6,46.77,17.14,284.3
,3144,740371,157.76,13.825,-68.13,347.67,56.48,0.01,-72.25,-10.08,-17.87,29.41,20.52,38.735,-76.679,2.17,137.7,46.79,17.14,284.27
,3145,740372,157.64,13.83,-68.15,347.71,56.51,0.01,-72.27,-10.08,-17.79,29.55,20.45,38.735,-76.679,2.17,137.8,46.8,17.14,284.27
,3146,740373,157.52,13.834,-68.18,347.74,56.54,0.01,-72.29,-10.09,-17.71,29.67,20.38,38.734,-76.679,2.18,138.5,46.82,17.21,284.25
,3147,740374,157.39,13.839,-68.2,347.79,56.54,0.01,-72.31,-10.09,-17.62,29.78,20.3,38.734,-76.679,2.2,139.6,46.83,17.33,284.25
,3148,740375,157.26,13.844,-68.22,347.83,56.52,0.01,-72.33,-10.08,-17.54,29.89,20.23,38.734,-76.68,2.21,140.6,46.83,17.44,284.24
,3149,740376,157.14,13.849,-68.24,347.88,56.47,0.01,-72.35,-10.07,-17.46,29.97,20.16,38.734,-76.68,NaN,NaN,46.83,NaN,NaN
,3150,740377,157.03,13.853,-68.25,347.92,56.44,0.01,-72.37,-10.06,-17.39,30.05,20.09,38.734,-76.68,NaN,NaN,46.83,NaN,NaN
,3151,740378,156.91,13.857,-68.27,347.97,56.42,0.01,-72.39,-10.04,-17.32,30.11,20.02,38.734,-76.68,2.26,144.1,46.84,17.84,284.15
,3152,740379,156.8,13.862,-68.29,348,56.45,0.01,-72.41,-10.02,-17.24,30.18,19.94,38.734,-76.68,2.27,145,46.86,17.94,284.12
,3153,740380,156.67,13.867,-68.32,348.03,56.54,0.01,-72.43,-9.99,-17.14,30.24,19.84,38.733,-76.68,2.3,146.5,46.87,18.11,284.1
,3154,740381,156.53,13.872,-68.36,348.06,56.6,0.01,-72.45,-9.95,-17.04,30.3,19.73,38.733,-76.68,2.3,146.7,46.89,18.11,284.09
,3155,740382,156.4,13.877,-68.38,348.1,56.59,0.01,-72.48,-9.9,-16.93,30.33,19.61,38.733,-76.68,2.3,147.1,46.9,18.15,284.08
,3156,740383,156.28,13.882,-68.39,348.16,56.53,0.01,-72.49,-9.84,-16.81,30.35,19.48,38.733,-76.68,2.35,150.1,46.92,18.5,284.06
,3157,740384,156.17,13.886,-68.39,348.23,56.46,0.01,-72.5,-9.77,-16.69,30.35,19.34,38.733,-76.681,2.35,150.2,46.93,18.5,284.05
,3158,740385,156.07,13.89,-68.39,348.3,56.42,0.01,-72.51,-9.69,-16.56,30.34,19.19,38.733,-76.681,2.37,151.6,46.94,18.66,284.03
,3159,740386,155.95,13.894,-68.4,348.37,56.45,0.01,-72.51,-9.61,-16.43,30.31,19.04,38.732,-76.681,2.37,152,46.96,18.7,284.02
,3160,740387,155.82,13.899,-68.39,348.46,56.48,0.01,-72.5,-9.51,-16.3,30.26,18.88,38.732,-76.681,2.38,152.5,46.98,18.75,284.01
,3161,740388,155.67,13.905,-68.38,348.57,56.44,0.01,-72.5,-9.41,-16.17,30.19,18.71,38.732,-76.681,2.38,152.6,46.99,18.75,284
,3162,740389,155.53,13.911,-68.36,348.7,56.35,0.01,-72.49,-9.29,-16.04,30.08,18.53,38.732,-76.681,2.39,153.4,47.01,18.83,284
,3163,740390,155.37,13.917,-68.31,348.88,56.27,0.01,-72.45,-9.16,-15.9,29.94,18.35,38.732,-76.681,2.42,156,47.03,19.13,284
